"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2024-02-20","Piękne 2 pok+Balkon,tylko 100m od plaży,Fv23%","1486983","market,secondary","45","Świnoujście, zachodniopomorskie","null","null","agency","Sprzedam  WYJĄTKOWY Lokal - Apartament Inwestycyjny Piękny 2 pokojowy Apartament z Balkonem znajduje się w Sercu Świnoujścia przy samej Promenadzie i tylko 100 m od pięknej , szerokiej PlażyOkolica o zabudowie willowej charakteryzuje się rozwiniętą infrastrukturą handlowo-usługową, rekreacyjną i rozrywkową, pozwala na szybki dostęp do arterii komunikacyjnych i terenów wypoczynkowych. W pobliżu inwestycji znajdują się plaża i promenada (100 metrów w linii prostej), kawiarnie i restauracje, amfiteatr miejski, oceanarium, park Zdrojowy i park Chopina.Komunikacja : w pobliżu jest przystanek autobusowy tylko 50 m , zaś PKP Świnoujście Centrum - 3 km Atuty Apartamentu:- wykończony pod klucz o podwyższonym standardzie - funkcjonalny układ pomieszczeń - komfort użytkowania dodają wysokie pomieszczenia aż 3 m!- zakup lokalu z VAT 23 % - istnieje możliwość dla Przedsiębiorców  oraz os. fizycznych jako czynnych płatników podatku VAT - odliczenia w US = Cena netto 1 222 616,00 PLN + 23% VAT- idealny Apartament na wynajem długoterminowy oraz krótkoterminowy Booking &amp;&amp; Airbnb Atuty Budynku:- Budynek o zabytkowym charakterze to idealna Inwestycja na przyszłość oraz inwestycja na wynajem- Prestiżowa i Kameralna inwestycja - tylko 37 Apartamentów- Do dyspozycji mieszkańców są strefa spa, sauna i jacuzzi oraz prywatna siłownia.- Poruszanie się po budynku wspomaga cichobieżna winda.- do dyspozycji mieszkańców są miejsca parkingowe naziemne- teren zamknięty Chętnie zaprezentuję Państwu atrakcyjną Ofertę Apartamentów, Mieszkań oraz Domów.ZAPRASZAM PO SZCZEGÓŁOWE INFORMACJE -  Joanna TEL. +48 501-920-939   ::oferta eksportowana z programu mediaRent::","2","pełna własność","https://otodom.pl/pl/oferta/piekne-2-pok-balkon-tylko-100m-od-plazy-fv23-ID4peUe","true","4peUe"
"2024-02-20","Kraków – Płaszów - Łanowa – ok. 150 m2","1790000","market,secondary","150","Płaszów, Podgórze, Kraków, małopolskie","true","null","agency","Kraków – Płaszów - Łanowa – ok. 150 m2

Nieruchomość: Proponujemy Państwu nieruchomość gruntową składającą się z dwóch działek ewidencyjnych o łącznej powierzchni 3,32 ara, z których jedna zabudowana jest domem jednorodzinnym trzykondygnacyjnym w zabudowie szeregowej, druga zaś budynkiem pełniącym funkcję lokalu usługowego przeznaczonego do własnej adaptacji. Dom wybudowany został w 1985 roku. Pierwsza kondygnacja składa się z przedpokoju, osobnej, jasnej kuchni, toalety oraz przestronnego salonu z wyjściem na taras. Pierwsze piętro składa się z przedpokoju, trzech osobnych sypialni, w tym jednej z balkonem oraz łazienki z WC. Na drugim piętrze dodatkowy pokój do własnej aranżacji. Przed domem ogród, obecnie niewykorzystywany jednak posiadający bardzo duży potencjał. Budynek leżący na drugiej działce, może pełnić wiele funkcji usługowych.  Istnieje również możliwość wyburzenia go i aranżacji pięknego ogrodu wypoczynkowego.

Stan nieruchomości: Nieruchomość w stanie dobrym wizualnie oraz technicznie. Wnętrze do odświeżenia. W kuchni, przedpokoju oraz łazienkach na podłodze płytki w salonie oraz w pokojach parkiet drewniany. Dodatkowo salon wraz ze strychem posiadający wykończenie drewniane. W kuchni zabudowa kuchenna z okapem, piekarnikiem, lodówką z zamrażarką, kuchenką i zmywarką. W łazience na pierwszej kondygnacji toaleta i umywalka, na drugiej narożna wanna, toaleta i umywalka. 

Lokalizacja: Nieruchomość położona w atrakcyjnej lokalizacji, w bliskim sąsiedztwie zalewu Bagry. Miejsce dobrze skomunikowane w odległości 300 m przystanek tramwajowy “Rzebika”. Lokalizacja ta zapewnia dodatkowo dobry dostęp do autostrady A4. Umiejscowienie nieruchomości umożliwia łatwy dostęp do wszelkiego typu infrastruktury i usług. W niedalekim bowiem sąsiedztwie znajdują się liczne sklepy, restauracje, kawiarnie, punkty handlowo – usługowe. 

Cena: 1.790.000 zł

Informujemy, że przed obejrzeniem nieruchomości podpisujemy umowę pośrednictwa w kupnie.

Zapraszamy do oglądania!

Kredyt hipoteczny z Agencją Nieruchomości Tecnocasa.W naszej Agencji posiadamy własny Dział Finansowania Nieruchomości. Współpracujemy z największymi bankami, spośród których nasz doradca pomoże Państwu wybrać najlepszą ofertę. U nas mogą Państwo spodziewać się najkorzystniejszej indywidualnej oferty dopasowanej do Państwa potrzeb, kompleksowego objaśnienia zasad przyznawania kredytu, wykonania wszystkich formalności oraz przeprowadzenia całego procesu krok po kroku w jednym miejscu.","5","null","https://otodom.pl/pl/oferta/krakow-plaszow-lanowa-ok-150-m2-ID4pcPq","true","4pcPq"
"2024-02-20","Trzypokojowe mieszkanie do remontu Szombierki 53m2","229000","market,secondary","52.17","ul. Orzegowska, Szombierki, Bytom, śląskie","null","null","agency","Okazyjne mieszkanie do własnej aranżacji w doskonałej lokalizacji - BYTOM SZOMBIERKI.Główne atuty nieruchomości: • doskonała komunikacja z centrum• cicha i spokojna okolica• bez wykończeń do indywidualnej aranżacjiNieruchomość złożona z: • pokój dzienny 16 m.kw• sypialnia 12 m.kw• sypialnia 10 m.kw• kuchnia otwarta z oknem 8 m.kw• łazienka 7 m.kw W skład nieruchomości wchodzą też:• balkon• piwnicaTyp ogrzewania: ogrzewanie miejskie. Typ własności: własność. Na sprzedaż mieszkanie do samodzielnej aranżacji w Bytomiu - Szombierkach o powierzchni 53 m2.Mieszkanie składa się z trzech pokoi, kuchni oraz łazienki. Posiada również balkon.Koszty eksploatacji wynoszą 750 złotych, obejmujące czynsz administracyjny, fundusz remontowy, centralne ogrzewanie, wodę oraz wywóz śmieci dla jednej osoby.Budynek przeszedł termomodernizację, dlatego mieszkanie jest niezwykle ciepłe.Idealne dla osób, które chcą samodzielnie stworzyć wnętrze według własnych upodobań, jednak dzięki wykończonej łazience unikniemy sporą część kosztów remontu.Mieszkanie znajduje się w doskonałej lokalizacji, blisko do sklepów, punktów usługowych, szkół, przedszkoli oraz punktów rekreacji. Bardzo dobrze skomunikowane z centrum miasta.ZADZWOŃ: 453 458 148. Czekamy na telefon od Ciebie. ---Zakup lub najem nieruchomości przez Agencję Metrohouse to:• największy wybór na rynku• elastyczne podejście do Klienta• bezpieczeństwo transakcji• możliwość skorzystania z szerokiej oferty kredytów gotówkowych i hipotecznych• doświadczeni doradcyCzy wiesz, że możemy przygotować dla Ciebie prezentację on-line nieruchomości? Skontaktuj się z naszym Agentem i zapytaj o szczegóły.Pomimo, iż Doradcy Metrohouse przykładają szczególną staranność do rzetelnego prezentowania informacji o nieruchomości, nie zawsze jest możliwa weryfikacja wszystkich danych przekazanych od osób trzecich. Niniejsza prezentacja oferty nie jest ofertą w rozumieniu Kodeksu Cywilnego i ma charakter wyłącznie informacyjny.","3","pełna własność","https://otodom.pl/pl/oferta/trzypokojowe-mieszkanie-do-remontu-szombierki-53m2-ID4obm1","true","4obm1"
"2024-02-20","Piękny segment z garażem i ogródkiem!","785000","market,primary","106.7","Marki, wołomiński, mazowieckie","null","null","agency","Adres segmentu:
ul. Rolna 40/2, 05-270 Marki

Mieszkanie Twoich Marzeń Czeka na Ciebie!

KUPUJESZ BEZPOŚREDNIO OD DEWELOPERA! NIE PŁACISZ PROWIZJI AGENCJI ORAZ 2% PODATKU PCC!

Mamy przyjemność zaprezentować Państwu nową ofertę sprzedaży komfortowych segmentów mieszkalnych w doskonałej lokalizacji! Nasza nowoczesna inwestycja zapewnia idealne połączenie funkcjonalności, estetyki oraz dogodnego położenia, spełniając różnorodne oczekiwania przyszłych mieszkańców.
Lokalizacja: Nasza inwestycja znajduje się w malowniczej i dynamicznie rozwijającej się lokalizacji, z łatwym dojazdem do centrum Warszawy oraz infrastruktury miejskiej. W bliskim sąsiedztwie znajdują się sklepy, placówki edukacyjne, tereny rekreacyjne oraz miejsca kulturalne.
Cechy segmentów:

Nowoczesna architektura z dbałością o detal
Przestronne wnętrza z doskonałym wykorzystaniem przestrzeni
Wysokiej jakości materiały budowlane
Jasne i przestronne pokoje z dużymi oknami
Dostęp do prywatnego ogrodu
Garaż

Rozkład lokalu :
·        PARTER
- Przedsionek
- Duży Salon z aneksem kuchennym
- Toaleta
- Garaż
- Kotłownia
- Ogródek
·        PIĘTRO
- Sypialnia z Balkonem [1]
- Garderoba
- Sypialnia z Balkonem [2]
- Duża Łazienka
- Sypialnia z Oknem Balkonowym [3]


Segmenty gotowe do odbioru! To doskonała okazja, by znaleźć wymarzone miejsce do życia lub inwestycji.
Zapraszamy serdecznie do zapoznania się z naszą ofertą podczas prezentacji inwestycji, podczas której odpowiemy na wszystkie Państwa pytania.
Dla bliższych informacji oraz umówienia się na prezentację, prosimy o kontakt pod numerem telefonu:
Piotr tel. 509 961 012 Jakub tel. 505 006 860  GODLEWSKI DEVELOPMENT &amp; RYCBUD

Nie przegap okazji - stań się częścią tej wyjątkowej inwestycji już dziś!","4","pełna własność","https://otodom.pl/pl/oferta/piekny-segment-z-garazem-i-ogrodkiem-ID4p9Dv","true","4p9Dv"
"2024-02-20","2 pokoje, ul. Ludowa","147000","market,secondary","40","ul. Ludowa, Biały Kamień, Wałbrzych, dolnośląskie","true","null","agency","OFERTA NA WYŁĄCZNOŚĆ
DOSTĘPNA ZA POŚREDNICTWEM NASZEGO BIURA

Przedstawiamy Państwu ofertę sprzedaży mieszkania zlokalizowanego na 2 piętrze 2 piętrowej kamienicy  przy ul. Ludowej , dzielnica Biały Kamień.

Mieszkanie składa się z dwóch pokoi, kuchni , przedpokoju oraz łazienki z WC.
Ogrzewane za pomocą dwufunkcyjnego  pieca gazowego.
Do lokalu przynależą ( w akcie) dwie piwnice o łącznej powierzchni ponad 13m2. 
Mieszkanie bardzo słoneczne, wymaga przeprowadzenia remontu, zaraz za blokiem ogródki działkowe.
Budynek po termomodernizacji, nowy dach.
Niskie miesięczne koszty utrzymania.
Więcej informacji pod numerem telefonu 696269235

Pośrednik numer licencji: 27296
 NOTA PRAWNA: Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.","2","null","https://otodom.pl/pl/oferta/2-pokoje-ul-ludowa-ID4oo40","true","4oo40"
"2024-02-20","Mieszkanie z widokiem na las !","620793","market,primary","89.97","ul. Hansa Christiana Andersena, Stare Gliwice, Gliwice, śląskie","true","null","developer","Więcej ofert na stronie www.osiedleradosne.eu
Oferujemy do sprzedaży jedno z 48 mieszkań o pow. 89,97 m2. położone na IV piętrze z balkonem o pow 10,54 m2.  Składa się z salonu z aneksem kuchennym, 3 pokoi, łazienki z wc i przedpokoju. Ścianki i instalacje wykonujemy według Państwa projektu.

Oddajemy do Państwa dyspozycji 48 mieszkań położonych w budynku F2 z windą , który został już oddany do użytkowania.  Budynek , o sześciu kondygnacjach nadziemnych i jednej podziemnej, składał się będzie z dwóch klatek po 24 mieszkania w każdej, po 4 mieszkania na piętrze, które można łączyć w pionie i poziomie, dzięki czemu można uzyskać apartamenty o pow. 120m2 z dwoma balkonami .
Na kondygnacji podziemnej znajduje się 29 miejsc postojowych, pomieszczenia pomocnicze i wspólna rowerownia. Mieszkania o pow. od 46,64 m2 do 90,70 m2 składają sie z 2, 3 lub 4 pokoi, osobnej kuchni, lub aneksu kuchennego połączonego z salonem, łazienki z wc i przedpokoju. Wszystkie mieszkania mają bezpłatny dostęp do ogródków, balkonów lub tarasów. Udostępnione są również darmowe, naziemne miejsca postojowe.
Spełniamy Państwa marzenia !
Każdy klient może ingerować w ustawienie ścian działowych , instalacje elektryczną, wod-kan i ogrzewanie. Cena obejmuje wykonanie mieszkania w stanie deweloperskim według indywidualnego projektu Klienta. Przed ukończeniem konkretnej kondygnacji możemy jeszcze więcej, zadzwoń i zapytaj o szczegóły.
Przedstawiona oferta cenowa ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Art.66 par.1 Kodeksu Cywilnego.

","4","pełna własność","https://otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-las-ID4oNBK","true","4oNBK"
"2024-02-20","M3 +ogród 114 m2, Klucze III kwartał 2024,Podgórze","719999","market,secondary","59.59","ul. Półłanki, Rybitwy, Podgórze, Kraków, małopolskie","null","null","agency","Dzień dobry,Oferuję Państwu do kupienia mieszkanie w nowoczesnej inwestycji usytuowanej w południowo-wschodniej części Krakowa w dzielnicy Podgórze. Niewątpliwym autem tej lokalizacji jest niska zabudowa oraz bliskość terenów zielonych. To miejsce idealnie sprawdzi się dla osób aktywnych zawodowo, które dzięki rozwiniętej infrastrukturze drogowej szybko dojadą do swojego biura, a po pracy będą miały możliwość odpocząć od wielkomiejskiego zgiełku i hałasu.Najważniejsze informacje:Powierzchnia: 59,59 m2Piętro: 0/3Ogrzewanie: MPECDo mieszkania przynależy ogródek o powierzchni ponad 114 m2Klasyczne miejsce postojowe w hali garażowej wraz z komórką lokatorską dodatkowo płatne 50 tyś. PLN - zakup obligatoryjnyOdbiór kluczy - III kwartał 2024 rokuZalety mieszkania:- właściciel zlecił i opłacił zmiany lokatorskie, dzięki którym mieszkanie jest jeszcze bardziej funkcjonalne i komfortowe (koszt wspominanych zmian to ponad 20 tyś PLN)- dla kupującego kompletny projekt aranżacji mieszkania - GRATIS- brak dostępności podobnych metraży w ofercie dewelopera- kameralna zabudowa- strefa relaksu i plac zabaw dla mieszkańcówLokalizacja:- 2 minuty do najbliższego przystanku MPK- 3 minuty samochodem do wjazdu na S7- 5 minut samochodem do P+R Mały Płaszów- 5 minut rowerem do wjazdu na Wiślana Trasę Rowerową- 6 minut samochodem do supermarketów Lidl i Biedronka- 11 minut samochodem do CH M1- 7,5 km od centrum miastaZapraszam do kontaktu i spotkania na żywo:Damian GolecSpecjalista ds. nieruchomościPrzedstawiona oferta cenowa ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu Art.66 par.1 Kodeksu Cywilnego","3","pełna własność","https://otodom.pl/pl/oferta/m3-ogrod-114-m2-klucze-iii-kwartal-2024-podgorze-ID4oXK1","true","4oXK1"
"2024-02-20","Atrakcyjne mieszkanie z potencjałem w kamienicy","539000","market,secondary","83","ul. Wólczańska, Stare Polesie, Polesie, Łódź, łódzkie","null","null","agency","Opis:
Doskonała ALTERNATYWA dla wszystkich, którym zależy, aby zamieszkać lub zainwestować w samym „sercu” Łodzi – w rewitalizowanej części, ciesząc się dostępem do atrakcji i infrastruktury centrum miasta.

DOBRA CENA!

ZNAKOMITA LOKALIZACJA!

Więcej informacji:
telefon: Przemek 604 940 753


Jeśli szukasz komfortowego, przestronnego mieszkania, 2 pokojowego, to ta ALTERNATYWA jest dla Ciebie.

Oferuję do sprzedaży mieszkanie 2 pokojowe do odświeżenia, usytuowane na III piętrze kamienicy o pow. 84 m2 w cenie 539 000 zł.

Możliwość adaptacji przestrzeni na 3 pokoje dla rodziny: 2 sypialnie + salon z aneksem kuchennym.

LOKALIZACJA:
Stare Polesie, ul. Wólczańska 

Ogólne informacje:
- powierzchnia całkowita 84,0 m2
- pow. użytkowa 84,0 m2
- piętro 3/3
- media: gaz, prąd, woda, kanalizacja
- pełna własność

Mieszkanie składa się z :
- pokój 28 m2
- pokój 36 m2
- przedpokój 6 m2
- kuchnia 7 m2
- łazienka z toaletą 7 m2

ATUTY:
- doskonała lokalizacja
- możliwość wydzielenia 3 sypialni  
- wysokość mieszkania 325 cm
- parkiet w bardzo dobrym stanie
- ogrzewanie miejskie

OKOLICA:
- ścisłe centrum między ul. Kopernika i ul. Zamenhofa
- przystanek tramwajowy i autobusowy
- XXI LO

Zapraszam do kontaktu.

Zapewniamy kompleksową obsługę finansową i prawną przy zakupie nieruchomości.

POMAGAMY W UZYSKANIU NAJLEPIEJ DOPASOWANEGO DO POTRZEB KREDYTU.

Ogłoszenie to nie stanowi oferty w rozumieniu Kodeksu Cywilnego, a dane w nim zawarte mają jedynie charakter informacyjny i mogą ulec zmianie.
Link do video","3","pełna własność","https://otodom.pl/pl/oferta/atrakcyjne-mieszkanie-z-potencjalem-w-kamienicy-ID4p9me","true","4p9me"
"2024-02-20","Sprzedam apartament w Kołobrzegu","720000","market,secondary","40.76","ul. Szpitalna, Kołobrzeg, kołobrzeski, zachodniopomorskie","null","null","private","Sprzedam mieszkanie na Wyspie Solnej w Kołobrzegu w kompleksie budynków apartamentowych z miejscem garażowym mieszczącym się w hali garażowej na poziomie -1 ( dodatkowo płatne 80.000 zł ). Nieruchomość położona jest w prestiżowej lokalizacji, doskonała komunikacja z centrum, cicha i spokojna okolica. Apartament składa się z: pokoju dziennego z aneksem 23,02 m2, korytarza 2,54 m2, łazienki 4,60 m2, sypialni 10,60 m2 i dużego tarasu 11,76 m2. Mieszkanie jest umeblowane i wyposażone w sprzęty AGD/RTV. Wszystkie sprzęty są nowe. Lokal został oddany do użytku w 2021r od tego czasu był tylko kilkukrotnie wykorzystany przez właścicieli. Mieszkanie znajduje się między rzeką Parsętą a Kanałem Drzewnym. To wyjątkowe miejsce łączy w sobie charakter rekreacyjny dzięki nadbrzeżnej lokalizacji i miejski z powodu bliskości kołobrzeskiej Starówki ok 500 m. Niedaleko znajduje się port jachtowy. Do plaży przy głównym Molo spacerem przez Park Pionierów 15 min. W budynku na parterze dostępna jest strefa SPA (basen, jacuzzi, sauna, siłownia). W budynku znajduje się również kawiarnia. Czynsz do wspólnoty mieszkaniowej zawiera opłatę za miejsce w hali garażowej. Dodatkowe opłaty prąd, Internet. ","2","pełna własność","https://otodom.pl/pl/oferta/sprzedam-apartament-w-kolobrzegu-ID4jenj","true","4jenj"
"2024-02-20","M2 I CENTRUM I Balkon I Hejnał I MPEC I","899000","market,secondary","52.03","Krowodrza, Krowodrza, Kraków, małopolskie","null","null","agency","Przedstawiam Państwu wspaniałe mieszkanie 2-pokojowe o powierzchni 52,03 m2 zlokalizowane na ostatnim piętrze 4-piętrowego nowoczesnego bloku w okolicy nowego Kleparza (Krowodrza ) w Krakowie.

Na łączną powierzchnię składają się: 

-salon z wyjściem na duży balkon , z niezwykle klimatycznym widokiem , luźna zabudowa sprawia ,że brak sąsiada vis a vis ! a z oddali słychać jak rozbrzmiewa hejnał 
-otwarta na salon kuchnia, w pełni umeblowana i wyposażona 
-sypialnia wyposażona w łóżko i szafę , a doskonałe doświetlenie zapewnia duże okno balkonowe
-łazienka wyposażona w wannę, umywalkę i toaletę
-przedpokój

Istnieje możliwość zakupu miejsca postojowego w garażu podziemnym za dodatkową opłatą 75 000 zł.

Mieszkanie doskonale doświetlone. okna PCV o ekspozycji południowo-wschodniej. 

Czynsz : 490 zł , ogrzewanie i ciepła woda użytkowa : MPEC

Budynek, kameralny wyposażony w cichobieżną windę , zabezpieczony domofonem, monitoringiem i ochroną. Na uwagę zwraca uwagę przestronna, zadbana i reprezentacyjna klatka schodowa. 

Doskonała lokalizacja w sercu Krowodrzy jest doskonałą lokatą kapitału - bliskość wszelkich miejskich udogodnień : blisko przystanki autobusowe i tramwajowe, liczne punkty handlowo-usługowe, obiekty kulturalno-rozrywkowe. W okolicy najbardziej prestiżowe krakowskie uczelnie: UJ, AGH i Miasteczko Studenckie, AP , Politechnika Krakowska. 

Doskonała lokata kapitału, mieszkanie idealne zarówno dla rodziny, pary , singla lub inwestycja pod wynajem. 

Ogłoszenie nie stanowi oferty w myśl właściwych przepisów kodeksu cywilnego. ","2","pełna własność","https://otodom.pl/pl/oferta/m2-i-centrum-i-balkon-i-hejnal-i-mpec-i-ID4p0vr","true","4p0vr"
"2024-02-20","Nowe, trzypokojowe, do wprowadzenia.","799000","market,primary","54.12","Białostoczek, Białystok, podlaskie","null","null","agency","Polecamy Państwu nowe, zaaranżowane przez architekta i pięknie wykończone mieszkanie w apartamentowcu z 2021r. na osiedlu Białostoczek przy ul. Bełzy.Mieszkanie usytuowana jest na parterze ośmiopiętrowego budynku.Lokal o wysokim standardzie, wysokość pomieszczeń 2,75 m, posiada panoramiczne okna oraz taras(o pow. 22m2) i ogródek (ok. 20 m2).Powierzchnia mieszkania 54,12m2 i składają się na nią:- salon wraz z aneksem kuchennym - pokój- pokój - łazienka - garderoba - taras - ogródekMieszkanie wykończone w nowoczesnym, loftowym stylu przy wykorzystaniu materiałów wysokiej jakości.Kuchnia w pełni umeblowana wyposażona w sprzęt AGD, łazienka z wanną wolnostojącą i prysznicem.W pokojach podłoga drewniana dębowa oraz w garderobie holu i łazience gres,ściana łazienkowa i ściana dzieląca pokoje pokryte tapetą w motywy roślinne.Mieszkanie w trakcie wykańczania. Gotowe do wprowadzenia w marcu 2024.Zapraszamy do obejrzenia mieszkania.","3","pełna własność","https://otodom.pl/pl/oferta/nowe-trzypokojowe-do-wprowadzenia-ID4oLlg","true","4oLlg"
"2024-02-20","Przytulne mieszkanie na I piętrze, ok. Namysłowa","199000","market,secondary","42.3","Namysłów, Namysłów, namysłowski, opolskie","null","null","agency","Dwupokojowe, bezczynszowe mieszkanie usytuowane na I piętrze budynku mieszkalnego wraz z przynależnym pomieszczeniem gospodarczym, strychem oraz przydomowym ogrodem – może być właśnie Twoje. Chciałbyś/abyś zamieszkać w spokojniej okolicy, w otoczeniu natury, a także z szybkim dojazdem do centrum miasta ?  Jeśli tak, to świetnie trafiłeś/aś - ta oferta mieszkania jest właśnie dla Ciebie. Nie przegap okazji, zadzwoń do mnie 537 315 726 i umów się na spotkanie oraz prezentację nieruchomości.Zapraszam do zakupu dwupokojowego mieszkania o pow. użytkowej 42,30 m2 usytuowanego na I piętrze budynku mieszkalnego, zlokalizowanego w bliskiej odległości od centrum Namysłowa. Nieruchomość lokalowa składa się z:   - ustawnego i nasłonecznionego pokoju dziennego o pow. ok. 19,50 m2, w którym znajduje się duże okno PCV ukazujące najbliższe otoczenie nieruchomości. Ponadto w pomieszczeniu tym pozostaje częściowo wyposażenie widoczne na zdjęciach;  - pokoju sypialnianego o pow. ok. 6,00 m2, który w całości pozostaje do własnej aranżacji wnętrza;  - funkcjonalnej kuchni o pow. ok. 13,00 m2 wyposażonej w niezbędne meble kuchenne wraz ze sprzętem AGD (lodówka, piekarnik, płyta gazowa, pochłaniacz, zlewozmywak);   - w pełni wykafelkowanej łazienki z zamontowaną wanną, toaletą, umywalką z szafką, grzejnikiem żeberkowym oraz nowym dwufunkcyjnym piecem gazowym firmy Termet – ogrzewającym całą powierzchnię mieszkalną oraz bieżącą wodę do użytku. Ponadto w pomieszczeniu tym znajduje się okno umożliwiające szybką cyrkulację powietrza;  - pomieszczenia strychowego znajdującego nad częścią powierzchni mieszkania, w którym zamontowano dwa nowe okna PCV;  - przynależnego pomieszczenia gospodarczego o pow. ok. 16,40 m2, znajdującego w murowanym budynku na terenie działki;  - przydomowego ogrodu z wybrukowaną częścią tarasową, który w całości został odgrodzony drewnianym płotem.   Wykończenie wnętrz zróżnicowane w zależności od pomieszczenia, mianowicie na ścianach znajduje się tynk cementowo – wapienny pomalowany w jasnych kolorach oraz nowoczesna terakota, natomiast podłogę pokrywają panele, kafle ceramiczne i płytki granitowe. W mieszkaniu zostały wymienione okna na nowe PCV, zamontowano nową instalację centralnego ogrzewania (instalację gazową) wraz z dwufunkcyjnym piecem gazowym, wymieniono instalację elektryczną na miedzianą oraz wodno – kanaliziacyjną wraz z głównym pionem. Mieszkanie zapewnia niskie koszty utrzymania – jedyne opłaty związane z użytkowaniem to opłaty licznikowe za energię elektryczną, gaz, wodę wraz z kanalizacją, opłata za śmieci (płatna od każdej zamieszkałej osoby) oraz podatek roczny od nieruchomości. W bezpośrednim sąsiedztwie nieruchomości znajdują się inne zabudowania mieszkalne, rozległe tereny zielone, plac zabaw dla dzieci, punkty usługowo - handlowe. Serdecznie zapraszam na prezentację oraz do kontaktu telefonicznego w celu omówienia szczegółów oferty i ustalenia dogodnego dla Państwa terminu prezentacji. Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Oddział w Namysłowie, ul. Wojska Polskiego 9 - Anna Choryszna tel. 537 315 726   Nota prawna: Informacje dotyczące opisu nieruchomości podane są przez właściciela, mają charakter wyłącznie informacyjny i mogą podlegać aktualizacji. Oferta dotycząca nieruchomości stanowi zaproszenie do rokowań zgodnie z art. 71 Kodeksu Cywilnego i nie stanowi oferty określonej w art. 66 i następnych KC.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","2","pełna własność","https://otodom.pl/pl/oferta/przytulne-mieszkanie-na-i-pietrze-ok-namyslowa-ID4p1zp","true","4p1zp"
